"file","id","source","target","note"
"KSDATA","KSDATA:0461","Shimotsuki","","艦船名（詳表）"
"KSDATA","KSDATA:0462","!0<","","艦船名（詳表）"
"KSDATA","KSDATA:0463","Fuyutsuki","","艦船名（詳表）"
"KSDATA","KSDATA:0464","Take","","艦船名（詳表）"
"KSDATA","KSDATA:0465","Amagi","","艦船名（詳表）"
"KSDATA","KSDATA:0466","Katsuragi","","艦船名（詳表）"
"KSDATA","KSDATA:0467","Kaiyo","","艦船名（詳表）"
"KSDATA","KSDATA:0468","Ume","","艦船名（詳表）"
"KSDATA","KSDATA:0469","Momo","","艦船名（詳表）"
"KSDATA","KSDATA:0470","Kuwa","","艦船名（詳表）"
"KSDATA","KSDATA:0471","Kiri","","艦船名（詳表）"
"KSDATA","KSDATA:0472","Sugi","","艦船名（詳表）"
"KSDATA","KSDATA:0473","Kashi","","艦船名（詳表）"
"KSDATA","KSDATA:0474",""";B","","艦船名（詳表）"
"KSDATA","KSDATA:0475","!E6","","艦船名（詳表）"
"KSDATA","KSDATA:0476","!I8","","艦船名（詳表）"
"KSDATA","KSDATA:0477","!<<","","艦船名（詳表）"
"KSDATA","KSDATA:0478","!L7","","艦船名（詳表）"
"KSDATA","KSDATA:0479","!G*","","艦船名（詳表）"
"KSDATA","KSDATA:0480","!@'","","艦船名（詳表）"
"KSDATA","KSDATA:0481","Princeton","","艦船名（詳表）"
"KSDATA","KSDATA:0482","Montrey","","艦船名（詳表）"
"KSDATA","KSDATA:0483","Langley","","艦船名（詳表）"
"KSDATA","KSDATA:0484","Cabot","","艦船名（詳表）"
"KSDATA","KSDATA:0485","Bataan","","艦船名（詳表）"
"KSDATA","KSDATA:0486","San Jacinto","","艦船名（詳表）"
"KSDATA","KSDATA:0487","Mass.","","艦船名（詳表）"
"KSDATA","KSDATA:0488","Alabama","","艦船名（詳表）"
"KSDATA","KSDATA:0489","New Jersey","","艦船名（詳表）"
"KSDATA","KSDATA:0490","Missouri","","艦船名（詳表）"
"KSDATA","KSDATA:0491","Wisconsin","","艦船名（詳表）"
"KSDATA","KSDATA:0492","!*B","","艦船名（詳表）"
"KSDATA","KSDATA:0493","!'6","","艦船名（詳表）"
"KSDATA","KSDATA:0494","!(>","","艦船名（詳表）"
"KSDATA","KSDATA:0495","!,8","","艦船名（詳表）"
"KSDATA","KSDATA:0496","!'3","","艦船名（詳表）"
"KSDATA","KSDATA:0497","""*2","","艦船名（詳表）"
"KSDATA","KSDATA:0498","!""8","","艦船名（詳表）"
"KSDATA","KSDATA:0499","!,6","","艦船名（詳表）"
"KSDATA","KSDATA:0500","Cleveland","","艦船名（詳表）"
"KSDATA","KSDATA:0501","Columbia","","艦船名（詳表）"
"KSDATA","KSDATA:0502","Montpelier","","艦船名（詳表）"
"KSDATA","KSDATA:0503","Denver","","艦船名（詳表）"
"KSDATA","KSDATA:0504","Mobile","","艦船名（詳表）"
"KSDATA","KSDATA:0505","Biloxi","","艦船名（詳表）"
"KSDATA","KSDATA:0506","Smith","","艦船名（詳表）"
"KSDATA","KSDATA:0507","Dunlap","","艦船名（詳表）"
"KSDATA","KSDATA:0508","Mustin","","艦船名（詳表）"
"KSDATA","KSDATA:0509","Woodworth","","艦船名（詳表）"
"KSDATA","KSDATA:0510","Farenholt","","艦船名（詳表）"
"KSDATA","KSDATA:0511","Buchanan","","艦船名（詳表）"
"KSDATA","KSDATA:0512","Lansdowne","","艦船名（詳表）"
"KSDATA","KSDATA:0513","Lardner","","艦船名（詳表）"
"KSDATA","KSDATA:0514","McCalla","","艦船名（詳表）"
"KSDATA","KSDATA:0515","La Vallette","","艦船名（詳表）"
"KSDATA","KSDATA:0516","Nicholas","","艦船名（詳表）"
"KSDATA","KSDATA:0517","O'Bannon","","艦船名（詳表）"
"KSDATA","KSDATA:0518","Waller","","艦船名（詳表）"
"KSDATA","KSDATA:0519","Taylor","","艦船名（詳表）"
"KSDATA","KSDATA:0520","Stanly","","艦船名（詳表）"
"KSDATA","KSDATA:0521","Conway","","艦船名（詳表）"
"KSDATA","KSDATA:0522","Cony","","艦船名（詳表）"
"KSDATA","KSDATA:0523","Converse","","艦船名（詳表）"
"KSDATA","KSDATA:0524","Foote","","艦船名（詳表）"
"KSDATA","KSDATA:0525","Spence","","艦船名（詳表）"
"KSDATA","KSDATA:0526","Thatcher","","艦船名（詳表）"
"KSDATA","KSDATA:0527","Miller","","艦船名（詳表）"
"KSDATA","KSDATA:0528","%&.","","艦船名（詳表）"
"KSDATA","KSDATA:0529","Owen","","艦船名（詳表）"
"KSDATA","KSDATA:0530","T.Sullivans","","艦船名（詳表）"
"KSDATA","KSDATA:0531","S.Potter","","艦船名（詳表）"
"KSDATA","KSDATA:0532","Tingey","","艦船名（詳表）"
"KSDATA","KSDATA:0533","Yarnall","","艦船名（詳表）"
"KSDATA","KSDATA:0534","C.Ausburne","","艦船名（詳表）"
"KSDATA","KSDATA:0535","Claxton","","艦船名（詳表）"
"KSDATA","KSDATA:0536","Dyson","","艦船名（詳表）"
"KSDATA","KSDATA:0537","Hickox","","艦船名（詳表）"
"KSDATA","KSDATA:0538","Hunt","","艦船名（詳表）"
"KSDATA","KSDATA:0539","L.Hancock","","艦船名（詳表）"
"KSDATA","KSDATA:0540","Marshall","","艦船名（詳表）"
"KSDATA","KSDATA:0541","Stockham","","艦船名（詳表）"
"KSDATA","KSDATA:0542","Leyte","","艦船名（詳表）"
"KSDATA","KSDATA:0543","Boxer","","艦船名（詳表）"
"KSDATA","KSDATA:0544","Alaska","","艦船名（詳表）"
"KSDATA","KSDATA:0545","Guam","","艦船名（詳表）"
"KSDATA","KSDATA:0546","Tuscaloosa","","艦船名（詳表）"
"KSDATA","KSDATA:0547","Augusta","","艦船名（詳表）"
"KSDATA","KSDATA:0548","$*5","","艦船名（詳表）"
"KSDATA","KSDATA:0549","#*:","","艦船名（詳表）"
"KSDATA","KSDATA:0550","#4C","","艦船名（詳表）"
"KSDATA","KSDATA:0551","""@D","","艦船名（詳表）"
"KSDATA","KSDATA:0552",""":9","","艦船名（詳表）"
"KSDATA","KSDATA:0553","!#=","","艦船名（詳表）"
"KSDATA","KSDATA:0554","!,7","","艦船名（詳表）"
"KSDATA","KSDATA:0555","0"" =","","艦船名（詳表）"
"KSDATA","KSDATA:0556","0"" B","","艦船名（詳表）"
"KSDATA","KSDATA:0557","0""(3","","艦船名（詳表）"
"KSDATA","KSDATA:0558",""""">","","艦船名（詳表）"
"KSDATA","KSDATA:0559","""!3","","艦船名（詳表）"
"KSDATA","KSDATA:0560","""!@","","艦船名（詳表）"
"KSDATA","KSDATA:0561","$#'5","","艦船名（詳表）"
"KSDATA","KSDATA:0562","$#$<","","艦船名（詳表）"
"KSDATA","KSDATA:0563","$#(B","","艦船名（詳表）"
"KSDATA","KSDATA:0564","$#%=","","艦船名（詳表）"
"KSDATA","KSDATA:0565","$#0@","","艦船名（詳表）"
"KSDATA","KSDATA:0566","$#/4","","艦船名（詳表）"
"KSDATA","KSDATA:0567","#!;","","艦船名（詳表）"
"KSDATA","KSDATA:0568","#"">","","艦船名（詳表）"
"KSDATA","KSDATA:0569","#!A","","艦船名（詳表）"
"KSDATA","KSDATA:0570",""".2","","艦船名（詳表）"
"KSDATA","KSDATA:0571","""0B","","艦船名（詳表）"
"KSDATA","KSDATA:0572","""6;","","艦船名（詳表）"
"KSDATA","KSDATA:0573","!(;","","艦船名（詳表）"
"KSDATA","KSDATA:0574","!&?","","艦船名（詳表）"
"KSDATA","KSDATA:0575","!,4","","艦船名（詳表）"
"KSDATA","KSDATA:0576","!)4","","艦船名（詳表）"
"KSDATA","KSDATA:0577","!&D","","艦船名（詳表）"
"KSDATA","KSDATA:0578","!""D","","艦船名（詳表）"
"KSDATA","KSDATA:0579","""$8","","艦船名（詳表）"
"KSDATA","KSDATA:0580","""$5","","艦船名（詳表）"
"KSDATA","KSDATA:0581","""0>","","艦船名（詳表）"
"KSDATA","KSDATA:0582","""06","","艦船名（詳表）"
"KSDATA","KSDATA:0583","""05","","艦船名（詳表）"
"KSDATA","KSDATA:0584","% C","","艦船名（詳表）"
"KSDATA","KSDATA:0585","% 4","","艦船名（詳表）"
"KSDATA","KSDATA:0586","% 9","","艦船名（詳表）"
"KSDATA","KSDATA:0587","% ;","","艦船名（詳表）"
