"file","id","source","target","note"
"PLDATA","PLDATA:0049","B-17 F. Fortress","","飛機名"
"PLDATA","PLDATA:0050","B-25 Mitchell","","飛機名"
"PLDATA","PLDATA:0051","B-24 Liberator","","飛機名"
"PLDATA","PLDATA:0052","B-29 S. Fortress","","飛機名"
"PLDATA","PLDATA:0053","PBY Catalina","","飛機名"
"PLDATA","PLDATA:0054","Hawker Hurricane","","飛機名"
"PLDATA","PLDATA:0055","S. Spitfire","","飛機名"
"PLDATA","PLDATA:0056","Bristol Blenheim","","飛機名"
"PLDATA","PLDATA:0057","Vickers Welling.","","飛機名"
"PLDATA","PLDATA:0058","Yakovlev Yak-3","","飛機名"
"PLDATA","PLDATA:0059","Ilyushin I1-2M3","","飛機名"
"PLDATA","PLDATA:0060","Mistubishi A5M","","飛機名"
"PLDATA","PLDATA:0061","P-17 F. Fortress","","飛機名"
"PLDATA","PLDATA:0062","B-29 F. Fortress","","飛機名"
"PLDATA","PLDATA:0063","J2M3 Raien","","飛機名"
"PLDATA","PLDATA:0064","F2A Buffallo","","飛機名"
"PLDATA","PLDATA:0065","B6N2 Tezan","","飛機名"
"PLDATA","PLDATA:0066","B7A4 Ryusei","","飛機名"
"SJDATA","SJDATA:0000","Tojo","","國家領袖"
"SJDATA","SJDATA:0001","Roosevelt","","國家領袖"
"SJDATA","SJDATA:0002","Churchill","","國家領袖"
"SJDATA","SJDATA:0003","Wilhelmina","","國家領袖"
"SJDATA","SJDATA:0004","Curtin","","國家領袖"
"SJDATA","SJDATA:0005","Stalin","","國家領袖"
"SJDATA","SJDATA:0006","Chiang","","國家領袖"
"SJDATA","SJDATA:0007","Pibun","","國家領袖"
"SJDATA","SJDATA:0008","Hitler","","國家領袖"
"SSDATA","SSDATA:0000","I-1","","潛艇名"
"SSDATA","SSDATA:0001","I-4","","潛艇名"
"SSDATA","SSDATA:0002","I-8","","潛艇名"
"SSDATA","SSDATA:0003","I-9","","潛艇名"
"SSDATA","SSDATA:0004","I-16","","潛艇名"
"SSDATA","SSDATA:0005","I-25","","潛艇名"
"SSDATA","SSDATA:0006","I-69","","潛艇名"
"SSDATA","SSDATA:0007","I-71","","潛艇名"
"SSDATA","SSDATA:0008","I-17","","潛艇名"
"SSDATA","SSDATA:0009","I-6","","潛艇名"
"SSDATA","SSDATA:0010","I-121","","潛艇名"
"SSDATA","SSDATA:0011","I-122","","潛艇名"
"SSDATA","SSDATA:0012","I-51","","潛艇名"
"SSDATA","SSDATA:0013","I-152","","潛艇名"
