"file","id","source","target","note"
"KDATA","KDATA:0013","Chitose","","艦船名（簡表）"
"KDATA","KDATA:0014","Taiyo","","艦船名（簡表）"
"KDATA","KDATA:0015","Shinyo","","艦船名（簡表）"
"KDATA","KDATA:0016","!Kaiyo","","艦船名（簡表）"
"KDATA","KDATA:0017","Yamato","","艦船名（簡表）"
"KDATA","KDATA:0018","Kongo","","艦船名（簡表）"
"KDATA","KDATA:0019","Fuso","","艦船名（簡表）"
"KDATA","KDATA:0020","Ise","","艦船名（簡表）"
"KDATA","KDATA:0021","Nagato","","艦船名（簡表）"
"KDATA","KDATA:0022","Furutaka","","艦船名（簡表）"
"KDATA","KDATA:0023","Aoba","","艦船名（簡表）"
"KDATA","KDATA:0024","Myoko","","艦船名（簡表）"
"KDATA","KDATA:0025","0""C","","艦船名（簡表）"
"KDATA","KDATA:0026","Takao","","艦船名（簡表）"
"KDATA","KDATA:0027","Mogami","","艦船名（簡表）"
"KDATA","KDATA:0028","$#G","","艦船名（簡表）"
"KDATA","KDATA:0029","Tone","","艦船名（簡表）"
"KDATA","KDATA:0030","$#W","","艦船名（簡表）"
"KDATA","KDATA:0031","Tenryu","","艦船名（簡表）"
"KDATA","KDATA:0032","Kuma","","艦船名（簡表）"
"KDATA","KDATA:0033","Nagara","","艦船名（簡表）"
"KDATA","KDATA:0034","Sendai","","艦船名（簡表）"
"KDATA","KDATA:0035","Yubari","","艦船名（簡表）"
"KDATA","KDATA:0036","Agano","","艦船名（簡表）"
"KDATA","KDATA:0037","Oyodo","","艦船名（簡表）"
"KDATA","KDATA:0038","Minekaze","","艦船名（簡表）"
"KDATA","KDATA:0039","Kamikaze","","艦船名（簡表）"
"KDATA","KDATA:0040","Mutsuki","","艦船名（簡表）"
"KDATA","KDATA:0041","Fubuki","","艦船名（簡表）"
"KDATA","KDATA:0042","Hatsuharu","","艦船名（簡表）"
"KDATA","KDATA:0043","Shiratsuyu","","艦船名（簡表）"
"KDATA","KDATA:0044","Asashio","","艦船名（簡表）"
"KDATA","KDATA:0045","Kagero","","艦船名（簡表）"
"KDATA","KDATA:0046","Yugumo","","艦船名（簡表）"
"KDATA","KDATA:0047","Shimakaze","","艦船名（簡表）"
"KDATA","KDATA:0048",",&'@","","艦船名（簡表）"
"KDATA","KDATA:0049","Akizuki","","艦船名（簡表）"
"KDATA","KDATA:0050","Matsu","","艦船名（簡表）"
"KDATA","KDATA:0051","Lexington","","艦船名（簡表）"
"KDATA","KDATA:0052","ZYorktown","","艦船名（簡表）"
"KDATA","KDATA:0053","cWasp","","艦船名（簡表）"
"KDATA","KDATA:0054","TEssex","","艦船名（簡表）"
"KDATA","KDATA:0055","cIndependence","","艦船名（簡表）"
"KDATA","KDATA:0056","-Sungamon","","艦船名（簡表）"
"KDATA","KDATA:0057","""Casablanca","","艦船名（簡表）"
"KDATA","KDATA:0058","""Commencement","","艦船名（簡表）"
"KDATA","KDATA:0059","""Texas","","艦船名（簡表）"
"KDATA","KDATA:0060","Oklahoma","","艦船名（簡表）"
"KDATA","KDATA:0061","Pennsylvania","","艦船名（簡表）"
"KDATA","KDATA:0062","New Mexico","","艦船名（簡表）"
"KDATA","KDATA:0063","California","","艦船名（簡表）"
"KDATA","KDATA:0064","Maryland","","艦船名（簡表）"
"KDATA","KDATA:0065","N.Carolina","","艦船名（簡表）"
"KDATA","KDATA:0066","South Dakota","","艦船名（簡表）"
"KDATA","KDATA:0067","Iowa","","艦船名（簡表）"
"KDATA","KDATA:0068","Alaska","","艦船名（簡表）"
"KDATA","KDATA:0069","Pensacola","","艦船名（簡表）"
"KDATA","KDATA:0070","Northampton","","艦船名（簡表）"
"KDATA","KDATA:0071","Indianapolis","","艦船名（簡表）"
"KDATA","KDATA:0072","Astoria","","艦船名（簡表）"
"KDATA","KDATA:0073","Wichita","","艦船名（簡表）"
"KDATA","KDATA:0074","Baltimore","","艦船名（簡表）"
"KDATA","KDATA:0075","Omaha","","艦船名（簡表）"
"KDATA","KDATA:0076","Brooklyn","","艦船名（簡表）"
"KDATA","KDATA:0077","Atlanta","","艦船名（簡表）"
"KDATA","KDATA:0078","Cleveland","","艦船名（簡表）"
"KDATA","KDATA:0079","Flash Deck","","艦船名（簡表）"
"KDATA","KDATA:0080","Farragut","","艦船名（簡表）"
"KDATA","KDATA:0081","Porter","","艦船名（簡表）"
"KDATA","KDATA:0082","Mahan","","艦船名（簡表）"
"KDATA","KDATA:0083","Craven","","艦船名（簡表）"
"KDATA","KDATA:0084","O(%&","","艦船名（簡表）"
"KDATA","KDATA:0085","Sims","","艦船名（簡表）"
"KDATA","KDATA:0086","Benson","","艦船名（簡表）"
"KDATA","KDATA:0087","Livermore","","艦船名（簡表）"
"KDATA","KDATA:0088","Fletcher","","艦船名（簡表）"
"KDATA","KDATA:0089","A.M.Sumner","","艦船名（簡表）"
"KDATA","KDATA:0090","Gearing","","艦船名（簡表）"
"KDATA","KDATA:0091","J.C.Butler","","艦船名（簡表）"
"KDATA","KDATA:0092","Illustrious","","艦船名（簡表）"
"KDATA","KDATA:0093","$Hermes","","艦船名（簡表）"
"KDATA","KDATA:0094","R.Sovereign","","艦船名（簡表）"
"KDATA","KDATA:0095","K.George V","","艦船名（簡表）"
"KDATA","KDATA:0096","Repulse","","艦船名（簡表）"
"KDATA","KDATA:0097","Q.Elizabeth","","艦船名（簡表）"
"KDATA","KDATA:0098","Kent","","艦船名（簡表）"
"KDATA","KDATA:0099","Norfolk","","艦船名（簡表）"
"KDATA","KDATA:0100","York","","艦船名（簡表）"
"KDATA","KDATA:0101","Danae","","艦船名（簡表）"
"KDATA","KDATA:0102","Emerald","","艦船名（簡表）"
"KDATA","KDATA:0103","Perth","","艦船名（簡表）"
"KDATA","KDATA:0104","Java","","艦船名（簡表）"
"KDATA","KDATA:0105","De Ruyter","","艦船名（簡表）"
"KDATA","KDATA:0106","Tromp","","艦船名（簡表）"
"KDATA","KDATA:0107","Scharnhorst","","艦船名（簡表）"
"KDATA","KDATA:0108","Bismarck","","艦船名（簡表）"
"KDATA","KDATA:0109","Prinz Eugen","","艦船名（簡表）"
"KDATA","KDATA:0110","k$ G","","艦船名（簡表）"
"KDATA","KDATA:0111","Kirov","","艦船名（簡表）"
"KDATA","KDATA:0112","Hooh","","艦船名（簡表）"
"KDATA","KDATA:0113","ZKii","","艦船名（簡表）"
"KDATA","KDATA:0114","Sanuki","","艦船名（簡表）"
"KDATA","KDATA:0115","Tokachi","","艦船名（簡表）"
"KDATA","KDATA:0116","Aokumo","","艦船名（簡表）"
"KDATA","KDATA:0117","Hijun","","艦船名（簡表）"
"KDATA","KDATA:0118","`Suruga","","艦船名（簡表）"
"KDATA","KDATA:0119","Hitachi","","艦船名（簡表）"
"KDATA","KDATA:0120","Hotaka","","艦船名（簡表）"
"KDATA","KDATA:0121","Kiyokaze","","艦船名（簡表）"
"KDATA","KDATA:0122","Unkaku","","艦船名（簡表）"
"KDATA","KDATA:0123","cShikishima","","艦船名（簡表）"
"KDATA","KDATA:0124","Tosa","","艦船名（簡表）"
"KDATA","KDATA:0125","Shirane","","艦船名（簡表）"
"KDATA","KDATA:0126","Takashio","","艦船名（簡表）"
"KDATA","KDATA:0127","Shinryu","","艦船名（簡表）"
"KDATA","KDATA:0128","cKawachi","","艦船名（簡表）"
"KDATA","KDATA:0129","Mikawa","","艦船名（簡表）"
"KDATA","KDATA:0130","Zaoh","","艦船名（簡表）"
"KDATA","KDATA:0131","Aranami","","艦船名（簡表）"
"KDATA","KDATA:0132","Midway","","艦船名（簡表）"
"KDATA","KDATA:0133","ZMontana","","艦船名（簡表）"
"KDATA","KDATA:0134","Kansas","","艦船名（簡表）"
"KDATA","KDATA:0135","Las Vegas","","艦船名（簡表）"
"KDATA","KDATA:0136","Turner","","艦船名（簡表）"
"KDATA","KDATA:0137","Reprisal","","艦船名（簡表）"
"KDATA","KDATA:0138","`N.Hampshire","","艦船名（簡表）"
"KDATA","KDATA:0139","Illinois","","艦船名（簡表）"
"KDATA","KDATA:0140","Seattle","","艦船名（簡表）"
"KDATA","KDATA:0141","Stevenson","","艦船名（簡表）"
"KDATA","KDATA:0142","Majesty","","艦船名（簡表）"
"KDATA","KDATA:0143","cGeorgia","","艦船名（簡表）"
"KDATA","KDATA:0144","Kentucky","","艦船名（簡表）"
"KDATA","KDATA:0145","Oregon City","","艦船名（簡表）"
"KDATA","KDATA:0146","Perry","","艦船名（簡表）"
"KDATA","KDATA:0147","Orion","","艦船名（簡表）"
"KDATA","KDATA:0148","cWyoming","","艦船名（簡表）"
"KDATA","KDATA:0149","S.Carolina","","艦船名（簡表）"
"KDATA","KDATA:0150","Sacramento","","艦船名（簡表）"
"KDATA","KDATA:0151","Timmerman","","艦船名（簡表）"
"KSDATA","KSDATA:0000","Akagi","","艦船名（詳表）"
"KSDATA","KSDATA:0001","Kaga","","艦船名（詳表）"
"KSDATA","KSDATA:0002","Soryu","","艦船名（詳表）"
"KSDATA","KSDATA:0003","#1N","","艦船名（詳表）"
"KSDATA","KSDATA:0004","Hiryu","","艦船名（詳表）"
"KSDATA","KSDATA:0005","#1M","","艦船名（詳表）"
"KSDATA","KSDATA:0006","Shokaku","","艦船名（詳表）"
"KSDATA","KSDATA:0007","""CD","","艦船名（詳表）"
"KSDATA","KSDATA:0008","Zuikaku","","艦船名（詳表）"
"KSDATA","KSDATA:0009","""CC","","艦船名（詳表）"
"KSDATA","KSDATA:0010","Hiyo","","艦船名（詳表）"
"KSDATA","KSDATA:0011","Junyo","","艦船名（詳表）"
"KSDATA","KSDATA:0012","Hosho","","艦船名（詳表）"
"KSDATA","KSDATA:0013","Ryujo","","艦船名（詳表）"
"KSDATA","KSDATA:0014","Ryuho","","艦船名（詳表）"
"KSDATA","KSDATA:0015","Zuiho","","艦船名（詳表）"
"KSDATA","KSDATA:0016","Shoho","","艦船名（詳表）"
"KSDATA","KSDATA:0017","Kongo","","艦船名（詳表）"
"KSDATA","KSDATA:0018","Hiei","","艦船名（詳表）"
"KSDATA","KSDATA:0019","Haruna","","艦船名（詳表）"
"KSDATA","KSDATA:0020","Kirishima","","艦船名（詳表）"
"KSDATA","KSDATA:0021","Fuso","","艦船名（詳表）"
"KSDATA","KSDATA:0022","Yamashiro","","艦船名（詳表）"
"KSDATA","KSDATA:0023","Ise","","艦船名（詳表）"
"KSDATA","KSDATA:0024","Hyuga","","艦船名（詳表）"
"KSDATA","KSDATA:0025","Nagato","","艦船名（詳表）"
"KSDATA","KSDATA:0026","Mutsu","","艦船名（詳表）"
"KSDATA","KSDATA:0027","Yamato","","艦船名（詳表）"
"KSDATA","KSDATA:0028","Musashi","","艦船名（詳表）"
"KSDATA","KSDATA:0029","Furutaka","","艦船名（詳表）"
"KSDATA","KSDATA:0030","Kako","","艦船名（詳表）"
"KSDATA","KSDATA:0031","Aoba","","艦船名（詳表）"
"KSDATA","KSDATA:0032","Kinugasa","","艦船名（詳表）"
"KSDATA","KSDATA:0033","Myoko","","艦船名（詳表）"
"KSDATA","KSDATA:0034","Ashigara","","艦船名（詳表）"
"KSDATA","KSDATA:0035","Haguro","","艦船名（詳表）"
"KSDATA","KSDATA:0036","Nachi","","艦船名（詳表）"
"KSDATA","KSDATA:0037","Atago","","艦船名（詳表）"
"KSDATA","KSDATA:0038","Takao","","艦船名（詳表）"
"KSDATA","KSDATA:0039","Maya","","艦船名（詳表）"
"KSDATA","KSDATA:0040","Chokai","","艦船名（詳表）"
"KSDATA","KSDATA:0041","Mogami","","艦船名（詳表）"
"KSDATA","KSDATA:0042","Mikuma","","艦船名（詳表）"
"KSDATA","KSDATA:0043","Suzuya","","艦船名（詳表）"
"KSDATA","KSDATA:0044","Kumano","","艦船名（詳表）"
"KSDATA","KSDATA:0045","Tone","","艦船名（詳表）"
"KSDATA","KSDATA:0046","$#4@","","艦船名（詳表）"
"KSDATA","KSDATA:0047","Chikuma","","艦船名（詳表）"
"KSDATA","KSDATA:0048","$#44","","艦船名（詳表）"
"KSDATA","KSDATA:0049","Tenryu","","艦船名（詳表）"
"KSDATA","KSDATA:0050","Tatsuta","","艦船名（詳表）"
"KSDATA","KSDATA:0051","Ohi","","艦船名（詳表）"
"KSDATA","KSDATA:0052","Natori","","艦船名（詳表）"
"KSDATA","KSDATA:0053","Abukuma","","艦船名（詳表）"
"KSDATA","KSDATA:0054","Sendai","","艦船名（詳表）"
