"file","id","source","target","note"
"KSDATA","KSDATA:0661","!'A","!'A","艦船名（詳表）"
"KSDATA","KSDATA:0662","!&<","!&<","艦船名（詳表）"
"KSDATA","KSDATA:0663","!+3","!+3","艦船名（詳表）"
"KSDATA","KSDATA:0664","!'=","!'=","艦船名（詳表）"
"KSDATA","KSDATA:0665","""#:","""#:","艦船名（詳表）"
"KSDATA","KSDATA:0666","""#6","""#6","艦船名（詳表）"
"KSDATA","KSDATA:0667","Preston","普雷斯頓","艦船名（詳表）"
"KSDATA","KSDATA:0668","O'Brien","歐布萊恩","艦船名（詳表）"
"KSDATA","KSDATA:0669","Laffey","拉菲","艦船名（詳表）"
"KSDATA","KSDATA:0670","Barton","巴頓","艦船名（詳表）"
"KSDATA","KSDATA:0671","Laub","勞勃","艦船名（詳表）"
"KSDATA","KSDATA:0672","Duncan","鄧肯","艦船名（詳表）"
"KSDATA","KSDATA:0673","Chevalier","雪佛利亞","艦船名（詳表）"
"KSDATA","KSDATA:0674","Saufley","索夫利","艦船名（詳表）"
"KSDATA","KSDATA:0675","Strong","史壯","艦船名（詳表）"
"KSDATA","KSDATA:0676","Bache","貝奇","艦船名（詳表）"
"KSDATA","KSDATA:0677","Beale","比爾","艦船名（詳表）"
"KSDATA","KSDATA:0678","Guest","蓋斯特","艦船名（詳表）"
"KSDATA","KSDATA:0679","Hutchins","哈欽斯","艦船名（詳表）"
"KSDATA","KSDATA:0680","Pringle","普林格爾","艦船名（詳表）"
"KSDATA","KSDATA:0681","Phillip","菲利普","艦船名（詳表）"
"KSDATA","KSDATA:0682","Renshaw","倫蕭","艦船名（詳表）"
"KSDATA","KSDATA:0683","Ringgold","林戈德","艦船名（詳表）"
"KSDATA","KSDATA:0684","$ $B","$ $B","艦船名（詳表）"
"KSDATA","KSDATA:0685","$*E","$*E","艦船名（詳表）"
"KSDATA","KSDATA:0686","""9Q","""9Q","艦船名（詳表）"
"KSDATA","KSDATA:0687","""BV","""BV","艦船名（詳表）"
"KSDATA","KSDATA:0688","!=E","!=E","艦船名（詳表）"
"KSDATA","KSDATA:0689","!+I","!+I","艦船名（詳表）"
"KSDATA","KSDATA:0690","0""#D","0""#D","艦船名（詳表）"
"KSDATA","KSDATA:0691","0"")>","0"")>","艦船名（詳表）"
"KSDATA","KSDATA:0692","""""A","""""A","艦船名（詳表）"
"KSDATA","KSDATA:0693","$#%6","$#%6","艦船名（詳表）"
"KSDATA","KSDATA:0694","$#&9","$#&9","艦船名（詳表）"
"KSDATA","KSDATA:0695","$#,<","$#,<","艦船名（詳表）"
"KSDATA","KSDATA:0696","$#3R","$#3R","艦船名（詳表）"
"KSDATA","KSDATA:0697","$#1N","$#1N","艦船名（詳表）"
"KSDATA","KSDATA:0698","#(C","#(C","艦船名（詳表）"
"KSDATA","KSDATA:0699","#&<","#&<","艦船名（詳表）"
"KSDATA","KSDATA:0700","#6<","#6<","艦船名（詳表）"
"KSDATA","KSDATA:0701","##c","##c","艦船名（詳表）"
"KSDATA","KSDATA:0702","##<","##<","艦船名（詳表）"
"KSDATA","KSDATA:0703","#""8","#""8","艦船名（詳表）"
"KSDATA","KSDATA:0704","&'':","&'':","艦船名（詳表）"
"KSDATA","KSDATA:0705","!06","!06","艦船名（詳表）"
"KSDATA","KSDATA:0706","!.=","!.=","艦船名（詳表）"
"KSDATA","KSDATA:0707","!3:","!3:","艦船名（詳表）"
"KSDATA","KSDATA:0708","!.<","!.<","艦船名（詳表）"
"KSDATA","KSDATA:0709","Sakawa","酒匂","艦船名（詳表）"
"KSDATA","KSDATA:0710","""7B","""7B","艦船名（詳表）"
"KSDATA","KSDATA:0711","!@6","!@6","艦船名（詳表）"
"KSDATA","KSDATA:0712","!M8","!M8","艦船名（詳表）"
"KSDATA","KSDATA:0713","!N<","!N<","艦船名（詳表）"
"KSDATA","KSDATA:0714","!@7","!@7","艦船名（詳表）"
"KSDATA","KSDATA:0715","!G'","!G'","艦船名（詳表）"
"KSDATA","KSDATA:0716","!#B","!#B","艦船名（詳表）"
"KSDATA","KSDATA:0717","!$6","!$6","艦船名（詳表）"
"KSDATA","KSDATA:0718","!#>","!#>","艦船名（詳表）"
"KSDATA","KSDATA:0719","!!8","!!8","艦船名（詳表）"
"KSDATA","KSDATA:0720","!!3","!!3","艦船名（詳表）"
"KSDATA","KSDATA:0721","!&8","!&8","艦船名（詳表）"
"KSDATA","KSDATA:0722","!$8","!$8","艦船名（詳表）"
"KSDATA","KSDATA:0723","Tascalooga","塔斯卡盧薩","艦船名（詳表）"
"KSDATA","KSDATA:0724","""4W","""4W","艦船名（詳表）"
"KSDATA","KSDATA:0725","!,T","!,T","艦船名（詳表）"
"KSDATA","KSDATA:0726","0""""P","0""""P","艦船名（詳表）"
"KSDATA","KSDATA:0727","0""'L","0""'L","艦船名（詳表）"
"KSDATA","KSDATA:0728","0""#M","0""#M","艦船名（詳表）"
"KSDATA","KSDATA:0729","0""%H","0""%H","艦船名（詳表）"
"KSDATA","KSDATA:0730",""" G",""" G","艦船名（詳表）"
"KSDATA","KSDATA:0731","""""K","""""K","艦船名（詳表）"
"KSDATA","KSDATA:0732","$#'M","$#'M","艦船名（詳表）"
"KSDATA","KSDATA:0733","$#$L","$#$L","艦船名（詳表）"
"KSDATA","KSDATA:0734","$#'D","$#'D","艦船名（詳表）"
"KSDATA","KSDATA:0735","$#*I","$#*I","艦船名（詳表）"
"KSDATA","KSDATA:0736","$#+Q","$#+Q","艦船名（詳表）"
"KSDATA","KSDATA:0737","$#6K","$#6K","艦船名（詳表）"
"KSDATA","KSDATA:0738","#%5","#%5","艦船名（詳表）"
"KSDATA","KSDATA:0739","#;D","#;D","艦船名（詳表）"
"KSDATA","KSDATA:0740","# c","# c","艦船名（詳表）"
"KSDATA","KSDATA:0741","#!J","#!J","艦船名（詳表）"
"KSDATA","KSDATA:0742","# F","# F","艦船名（詳表）"
"KSDATA","KSDATA:0743","# ;","# ;","艦船名（詳表）"
"KSDATA","KSDATA:0744","##?","##?","艦船名（詳表）"
"KSDATA","KSDATA:0745","&'(5","&'(5","艦船名（詳表）"
"KSDATA","KSDATA:0746","!.4","!.4","艦船名（詳表）"
"KSDATA","KSDATA:0747","!1:","!1:","艦船名（詳表）"
"KSDATA","KSDATA:0748","!4?","!4?","艦船名（詳表）"
"KSDATA","KSDATA:0749","!79","!79","艦船名（詳表）"
"KSDATA","KSDATA:0750","Harutsuki","春月","艦船名（詳表）"
"KSDATA","KSDATA:0751","Yoizuki","宵月","艦船名（詳表）"
"KSDATA","KSDATA:0752","Hanatsuki","花月","艦船名（詳表）"
"KSDATA","KSDATA:0753","Maki","槙","艦船名（詳表）"
"KSDATA","KSDATA:0754","Momi","樅","艦船名（詳表）"
"KSDATA","KSDATA:0755","Kaya","榧","艦船名（詳表）"
"KSDATA","KSDATA:0756","Nara","楢","艦船名（詳表）"
"KSDATA","KSDATA:0757","Sakura","櫻","艦船名（詳表）"
"KSDATA","KSDATA:0758","Yanagi","柳","艦船名（詳表）"
"KSDATA","KSDATA:0759","Tsubaki","椿","艦船名（詳表）"
"KSDATA","KSDATA:0760","Hinoki","檜","艦船名（詳表）"
"KSDATA","KSDATA:0761","Kaede","楓","艦船名（詳表）"
"KSDATA","KSDATA:0762","Keyaki","欅","艦船名（詳表）"
"KSDATA","KSDATA:0763","Kashima","鹿島","艦船名（詳表）"
"KSDATA","KSDATA:0764","Katori","香取","艦船名（詳表）"
"KSDATA","KSDATA:0765","Kaki","柿","艦船名（詳表）"
"KSDATA","KSDATA:0766","Hagi","萩","艦船名（詳表）"
"KSDATA","KSDATA:0767","Kikuzuki","菊月","艦船名（詳表）"
"KSDATA","KSDATA:0768","Teruzuki","照月","艦船名（詳表）"
"KSDATA","KSDATA:0769","Natsuzuki","夏月","艦船名（詳表）"
"KSDATA","KSDATA:0770","Hatsuume","初梅","艦船名（詳表）"
"KSDATA","KSDATA:0771",""";^",""";^","艦船名（詳表）"
"KSDATA","KSDATA:0772","!LK","!LK","艦船名（詳表）"
"KSDATA","KSDATA:0773","!CB","!CB","艦船名（詳表）"
"KSDATA","KSDATA:0774","!KC","!KC","艦船名（詳表）"
"KSDATA","KSDATA:0775","Franklin","富蘭克林","艦船名（詳表）"
"KSDATA","KSDATA:0776","!NJ","!NJ","艦船名（詳表）"
"KSDATA","KSDATA:0777","Randolph","蘭道夫","艦船名（詳表）"
"KSDATA","KSDATA:0778","!M>","!M>","艦船名（詳表）"
"KSDATA","KSDATA:0779","!E8","!E8","艦船名（詳表）"
"KSDATA","KSDATA:0780","!EA","!EA","艦船名（詳表）"
"KSDATA","KSDATA:0781","Hancock","漢考克","艦船名（詳表）"
"KSDATA","KSDATA:0782","!BC","!BC","艦船名（詳表）"
"KSDATA","KSDATA:0783","Indepedence","獨立號","艦船名（詳表）"
"KSDATA","KSDATA:0784","Sangamon","桑加蒙","艦船名（詳表）"
"KSDATA","KSDATA:0785","Suwanee","蘇旺尼","艦船名（詳表）"
"KSDATA","KSDATA:0786","Santee","桑提","艦船名（詳表）"
"KSDATA","KSDATA:0787","Casablanca","卡薩布蘭卡","艦船名（詳表）"
"KSDATA","KSDATA:0788","Natoma Bay","納托馬灣","艦船名（詳表）"
"KSDATA","KSDATA:0789","St. Lo","聖洛","艦船名（詳表）"
"KSDATA","KSDATA:0790","White Plains","白原","艦船名（詳表）"
"KSDATA","KSDATA:0791","Kalinin Bay","加里寧灣","艦船名（詳表）"
"KSDATA","KSDATA:0792","Fanshaw Bay","范肖灣","艦船名（詳表）"
"KSDATA","KSDATA:0793","Kitkun Bay","基特昆灣","艦船名（詳表）"
"KSDATA","KSDATA:0794","Gambier Bay","甘比爾灣","艦船名（詳表）"
"KSDATA","KSDATA:0795","Kadashan Bay","卡達尚灣","艦船名（詳表）"
"KSDATA","KSDATA:0796","Ommaney Bay","奧曼尼灣","艦船名（詳表）"
"KSDATA","KSDATA:0797","Petrof Bay","彼得羅夫灣","艦船名（詳表）"
"KSDATA","KSDATA:0798","Lunga Point","隆加角","艦船名（詳表）"
"KSDATA","KSDATA:0799","Bismarck Sea","俾斯麥海","艦船名（詳表）"
"KSDATA","KSDATA:0800","!8,","!8,","艦船名（詳表）"
"KSDATA","KSDATA:0801","!47","!47","艦船名（詳表）"
"KSDATA","KSDATA:0802","!&S","!&S","艦船名（詳表）"
"KSDATA","KSDATA:0803","!,J","!,J","艦船名（詳表）"
"KSDATA","KSDATA:0804","!'C","!'C","艦船名（詳表）"
"KSDATA","KSDATA:0805","S.Fransisco","舊金山","艦船名（詳表）"
"KSDATA","KSDATA:0806","!""-","!""-","艦船名（詳表）"
"KSDATA","KSDATA:0807","!"".","!"".","艦船名（詳表）"
"KSDATA","KSDATA:0808","Nashville","納許維爾","艦船名（詳表）"
"KSDATA","KSDATA:0809","Oakland","奧克蘭","艦船名（詳表）"
"KSDATA","KSDATA:0810","Reno","雷諾","艦船名（詳表）"
"KSDATA","KSDATA:0811","Birmingham","伯明罕","艦船名（詳表）"
"KSDATA","KSDATA:0812","Pasadena","帕薩迪納","艦船名（詳表）"
"KSDATA","KSDATA:0813","Miami","邁阿密","艦船名（詳表）"
"KSDATA","KSDATA:0814","Daly","戴利","艦船名（詳表）"
